ID,NA_Sales,Global_Sales
14095,0.06645660699532972,0.08606866368379625
14096,0.13098523892144245,0.1802274836260398
14097,0.3327477233025826,0.6239565769597802
14098,0.27113652548707734,0.34800977940440947
14099,0.2492787518157263,0.4328125379903894
14100,0.02886747923673485,0.04826490996419099
14101,0.10756698719223391,1.2240420765815916
14102,0.11488849742995397,0.236470913582035
14103,0.0010589872495971192,0.05089651734284553
14104,0.1871847598093537,0.45979793861267665
14105,1.2233353483614242,1.7640837381375827
14106,0.05616093779624303,0.07358727313538353
14107,0.08409655273271797,0.1055243316372742
14108,0.08120453816839959,0.16349982769890098
14109,0.053921522042188655,0.08996793525259106
14110,0.0009530247307591525,0.04423306376284107
14111,0.3014696684519443,0.46242523399309976
14112,0.04090339710098526,0.11435500250144508
14113,0.11886435470609183,0.25164924373704256
14114,0.08776352309955082,0.11807897739283857
14115,0.00095408583220561,0.05229011077178471
14116,0.12252075504168554,0.14954137789716285
14117,0.0011938969883008692,0.03374841288651645
14118,0.2496976737652743,0.586919499772721
14119,0.1735991354793528,0.3043857716430871
14120,0.37551729570221537,0.7126637672156297
14121,0.009537195383198744,0.02505996216176784
14122,0.10285686249360426,0.1320252845290157
14123,0.05337132513122317,0.0687417917740882
14124,0.1090467108637911,0.11299000731400696
14125,0.17122142750742242,0.2528000159967959
14126,0.10861041129576401,0.11228047531001027
14127,0.32973480279043,0.35328855886545013
14128,0.598826166187646,0.9065849190140906
14129,0.9997185672763365,1.9560116774868141
14130,0.0006535010000205863,0.052706056517723546
14131,0.09957000574589982,0.1203145822879696
14132,0.0988456578844237,0.128381793076931
14133,0.06008391550937411,0.2770404114727049
14134,0.07337962429196396,0.11850691360898845
14135,0.0012197847606684972,0.07409684161782858
14136,9.362748670804342,21.588907142449752
14137,0.814206101926007,0.9322842745640779
14138,0.01628101420355067,0.12096711918661758
14139,0.005975406543895308,0.036084886563383885
14140,0.0011321826549833842,0.09150325829551423
14141,0.10307307324107069,0.13585913849561393
14142,0.11521436796178186,0.44516363998293446
14143,0.0007671763111598168,0.08247271405872979
14144,0.03380857304060215,0.04919481656083729
14145,0.07911854674984263,0.15718262036628253
14146,0.0006711696777616298,0.04234851569173157
14147,0.0010521190007900718,0.05191250915973187
14148,0.026059584246577498,0.03758925735097556
14149,0.2752617973118138,0.5287104616067602
14150,0.03326735571771054,0.040979734917090255
14151,0.027010220881391114,0.051435849733982346
14152,0.6520402807722241,1.210021824585414
14153,0.040973437718020235,0.0405133661170421
14154,0.8457619475824648,1.8035074623993015
14155,0.0010062215759488696,0.07360871616648548
14156,0.0017161933326366,0.018158576935180974
14157,0.39687532908258566,0.8075990651058971
14158,0.11865477115855763,0.3931822629886903
14159,0.5401609930191456,1.0497991267650886
14160,0.10201637200248109,0.12741724646220787
14161,0.7380395268839176,1.1440989805243067
14162,0.010062713029311015,0.22230247616124088
14163,0.08232197208985992,0.12020425089829463
14164,0.03714115223215489,0.04297514650372306
14165,0.04047775751492946,0.044015279233439626
14166,0.19981585449285796,0.27971101364584183
14167,0.8067644807652531,0.8088899312323304
14168,0.09351588931917146,0.1482072348432556
14169,0.17040908445020236,0.23723859019961646
14170,0.209480985259209,0.2754715325547524
14171,0.009523445269327618,0.023986963900574594
14172,0.08860661267088195,0.11908196388028096
14173,0.03900787035278356,0.05180718560527424
14174,0.006730142461157283,0.027534732532039096
14175,0.030803593043802327,0.047199840163400314
14176,0.12182301956999259,0.14416614537974215
14177,0.648022591243118,0.9873636113421461
14178,0.06431656506576446,0.15461160080036157
14179,0.3154640932890966,0.6459610864738099
14180,0.10318224899559879,0.12361669608107524
14181,0.828021601607846,1.0694773873213124
14182,0.0007748847648094811,0.014175394003748138
14183,0.060810210618845194,0.11884932659820063
14184,0.11244611476358514,0.1485753020705124
14185,0.3365206215771926,0.4672391224864692
14186,0.04488217874557518,0.0979862565781141
14187,0.11433251471931527,0.23849339123266952
14188,0.000700397127893059,0.020234839373632987
14189,0.021942578946090415,0.041748891061116816
14190,0.0006091368214617025,0.16289883903973468
14191,0.42420516195887714,0.7000996267121972
14192,0.06368168132496103,0.08019961435260313
14193,0.0009644534946042478,0.05542161664974429
14194,0.2512236523762513,1.2361782616708743
14195,0.03546360530015561,0.053667041897995475
14196,0.09853466427879588,0.12194505523857188
14197,0.0008490639878048782,0.23399658391789221
14198,0.37762839094581174,0.7535410763698124
14199,0.0008759106183722539,0.02259679334040636
14200,0.0009661189643338783,0.07299445639996627
14201,0.37666781202596156,0.6760713937168633
14202,0.023248995226476978,0.043565734965380506
14203,0.1731888943594929,0.23219325816821007
14204,0.017800690649798622,0.029485830235393966
14205,0.08158822344587677,0.09103864938804292
14206,0.11481988690047357,0.13285375304998112
14207,0.11141257965558353,0.1614590232686115
14208,0.317628645048296,0.44050655988777
14209,0.07485631629962745,0.14887154299738298
14210,0.07378096772837832,0.09314105214840061
14211,0.12995458620505407,0.014654243804073512
14212,0.0010754760306841075,0.033653016404120155
14213,0.0010990561778141486,0.024277412201336158
14214,0.007345390320562747,0.034268100851952484
14215,0.0986399548740818,0.15295424997153143
14216,0.2328708856735373,0.36345707897219354
14217,0.35228836592923657,0.4457817318224387
14218,0.08444075937842922,0.0978005713262147
14219,0.030148987932335725,0.33524505212959665
14220,0.0008471060844490097,0.02273345739173882
14221,0.0011763331690516083,0.10288400225952636
14222,0.004514821304800538,0.028235374463938565
14223,0.30145469781200657,0.6252794048903441
14224,0.001200430673614727,0.10873015994402263
14225,0.04490235116157841,0.04798477327586654
14226,0.0011955504457926908,0.07276637745909956
14227,0.097620532781943,0.1142588471140256
14228,0.5972278231880686,1.7330090292366336
14229,0.069146054571185,0.13159142384388664
14230,0.0009561428932732146,0.32207902285158224
14231,0.003102729712214436,0.06309140776254317
14232,0.06402616087779159,0.11120602427623938
14233,1.9662615904821803,3.726121133805215
14234,0.0011178700121902635,0.09460314778808847
14235,0.7426090854854763,1.8324524039062844
14236,0.2567505445777976,0.5251460122396435
14237,0.10828994550927493,0.13018546371513917
14238,0.08202454517485507,0.12430814114700289
14239,0.5333062842976839,1.2518919649748652
14240,0.005114918963064169,0.025434345547122643
14241,0.0009474936904254772,0.03480183015311742
14242,0.022374249954607996,0.07333653622906745
14243,0.3449042632079148,0.4698242014290411
14244,0.0008232630561054567,0.061241440104128554
14245,0.27363046316396555,0.5049795944701666
14246,0.0010048955305532925,0.02783708287942805
14247,0.05052411132038238,0.07808531557610106
14248,0.2848397292341518,0.4077574619575886
14249,0.08625533001489988,0.13560146655764144
14250,0.0012841237340055023,0.42399284686288125
14251,0.0011592398273271472,0.033046174605776135
14252,0.30970572499025245,0.4278688408578622
14253,1.0838625524252206,2.2283178339317598
14254,0.0748627284135619,0.13242910916629466
14255,0.32252212617135595,0.47079873356432356
14256,2.673342210066939,7.390393826119401
14257,0.0009630922226252694,0.2522420531382681
14258,0.08102563258162836,0.3695581382405569
14259,0.41115244330206624,1.113129509058575
14260,0.05708262629819135,0.2932664053291821
14261,0.4412201330765141,0.5006993955950133
14262,0.0010455804101562858,0.3728930422275473
14263,0.08367670108043775,0.1046259953071214
14264,0.0009417050886769504,0.04352846653362085
14265,0.0010777043198720992,0.10377901179804412
14266,0.0009417598910698725,0.02434827522270866
14267,0.0873623878267422,0.10855225587437665
14268,0.07396070504601901,0.08029558563162417
14269,0.09508723224943176,0.129179711198045
14270,0.11916762965121204,0.24243895307665572
14271,0.021669070451567542,0.5786017763852157
14272,0.44522935733663993,0.7002819903750572
14273,0.03589438861747112,0.04530971100934918
14274,0.04407104951333246,0.06387070735200814
14275,0.19286232849430898,0.2578096081607424
14276,0.0309561264968974,0.06459297024309957
14277,0.05306404655092984,0.11135990743415757
14278,0.6907628746348646,0.8331000840429289
14279,1.3882163788329682,2.821536418950186
14280,0.0010958769119015555,0.023735293480597396
14281,0.04113094974296133,0.04654761555725273
14282,0.0055347563461417264,0.02977310253093182
14283,0.0009947201508646005,0.07385434439192888
14284,0.38138056721403274,0.6960589770383699
14285,0.014617069734356907,0.031587968451176146
14286,0.17507526693124276,0.472871244308537
14287,0.0008662679895167758,0.2205743622705013
14288,0.11294565984900906,0.11841197452713606
14289,0.27873643817790494,0.534833397580798
14290,0.01974179709097269,0.03231834428849561
14291,0.1474217198333054,0.3893589609858321
14292,0.5369939762897741,0.9226833034158716
14293,0.0009762478877582923,0.02095212130148643
14294,0.035716133969950846,0.04526387207244031
14295,0.17141268937312457,0.2574244043861619
14296,0.03763764240077599,0.08721453385150783
14297,0.053677164518320615,0.10427736359978211
14298,0.000902732061053265,0.07500226278519839
